"pid","meta_class","meta_town_code","meta_nbhd","meta_certified_est_bldg","meta_certified_est_land","meta_cdu","meta_deed_type","char_hd_sf","char_age","char_apts","char_ext_wall","char_roof_cnst","char_rooms","char_beds","char_bsmt","char_bsmt_fin","char_heat","char_oheat","char_air","char_frpl","char_attic_type","char_fbath","char_hbath","char_tp_plan","char_tp_dsgn","char_cnst_qlty","char_site","char_gar1_size","char_gar1_cnst","char_gar1_att","char_gar1_area","char_ot_impr","char_bldg_sf","char_repair_cnd","char_use","char_type_resd","char_attic_fnsh","char_renovation","char_porch","geo_property_city","geo_property_zip","geo_tract_pop","geo_white_perc","geo_black_perc","geo_asian_perc","geo_his_perc","geo_other_perc","geo_fips","geo_municipality","geo_ohare_noise","geo_floodplain","geo_fs_flood_factor","geo_fs_flood_risk_direction","geo_withinmr100","geo_withinmr101300","geo_school_elem_district","geo_school_hs_district","econ_tax_rate","econ_midincome","ind_large_home","ind_arms_length","predicted_sale_price"
8228,"295","29","29060",226310,30820,"Unknown","W",3082,28,2,"1","1",5,3,1,3,"1",5,1,1,3,2,1,2,1,2,2,3,1,1,1,0,1620,2,"1",2,3,1,1,"PALATINE","60067",2855,0.776532399299475,0.00700525394045534,0.0791593695271454,0.119089316987741,0.0364273204903678,"57225","Palatine",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C  15","PALATINE TOWNSHIP HIGH SCHOOL  211",9.835,91122,"FALSE","TRUE",263806.523809524
8229,"234","22","22085",246940,75720,"Unknown","T",8414,57,2,"3","1",6,4,3,1,"1",5,1,1,2,2,1,2,2,2,2,3,2,1,2,0,1595,2,"1",4,3,1,1,"GLENVIEW","60025",3920,0.662244897959184,0.0168367346938776,0.183163265306122,0.1125,0.0487244897959184,"29938","Glenview",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C 34","NORTHFIELD TOWNSHIP HIGH SCHOOL  225",7.164,101552,"FALSE","TRUE",345935.913741497
8230,"205","70","70130",50600,42520,"Unknown","W",4725,104,2,"3","1",6,3,1,3,"1",5,2,0,3,1,1,2,2,2,2,3,1,2,2,0,1204,2,"1",2,3,1,1,"CHICAGO","60617",2938,0.0156569094622192,0.874404356705242,0.00272294077603812,0.107215793056501,0,"14000","Chicago",0,0,1,0,"Outside","Outside","HOYNE","BOWEN HS",6.908,40250,"FALSE","TRUE",123616.466964753
8231,"207","71","71180",362560,45500,"Unknown","W",3138,6,2,"1","1",7,4,1,1,"1",5,1,0,3,3,1,2,2,2,2,3,1,2,2,0,1710,2,"1",2,3,1,1,"CHICAGO","60647",4838,0.0737908226539893,0.027904092600248,0.0136420008267879,0.884663083918975,0,"14000","Chicago",0,0,1,0,"Outside","Outside","MCAULIFFE","KELVYN PARK HS",6.915,37880,"FALSE","TRUE",376233.106666667
8232,"203","71","71402",229420,53500,"Unknown","W",3690,70,2,"2","1",5,3,1,1,"1",5,1,0,1,1,1,2,2,2,2,1,1,2,2,0,1473,2,"1",5,1,1,1,"CHICAGO","60630",4467,0.617640474591448,0.00470114170584284,0.0861875979404522,0.263711663308708,0.05417506156257,"14000","Chicago",0,0,1,0,"Outside","Outside","PRUSSING","TAFT HS",6.894,69736,"FALSE","TRUE",291983.250774754
8233,"203","39","39211",89480,76830,"Unknown","T",15366,59,2,"3","1",7,3,4,3,"1",5,2,0,3,1,1,2,2,2,2,1,3,1,2,0,1236,2,"1",1,3,1,1,"CRESTWOOD","60418",6296,0.90279542566709,0.0263659466327827,0.0244599745870394,0.0460609911054638,0.000317662007623888,"17497","Crestwood",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 130","COMMUNITY HIGH SCHOOL  218",11.639,63017,"FALSE","TRUE",167549.875064935
8234,"202","12","12101",22150,10150,"Unknown","W",3125,119,2,"1","1",4,2,2,3,"1",5,2,0,2,1,0,2,2,2,2,2,1,2,2,0,840,2,"1",1,3,1,1,"CHICAGO HEIGHTS","60411",5492,0.275309541150765,0.215768390386016,0.00163874726875455,0.476511289147851,0.0546249089584851,"14026","Chicago Heights",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  170","BLOOM TOWNSHIP HIGH SCHOOL  206",19.75,48763,"FALSE","TRUE",33358.8823529412
8235,"207","16","16010",184910,56870,"Unknown","T",8750,43,2,"3","1",7,3,3,3,"1",5,1,0,3,2,1,2,2,2,2,3,2,1,2,0,1698,2,"1",2,3,1,1,"ARLINGTON HEIGHTS","60005",3000,0.807666666666667,0.0206666666666667,0.129333333333333,0.0326666666666667,0.0193333333333333,"2154","Arlington Heights",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C  59","ARLINGTON HTS TWNSHP H S 214",8.529,71979,"FALSE","TRUE",274463.46887218
8236,"203","70","70030",85540,38750,"Unknown","W",3100,103,2,"2","1",6,3,1,3,"2",5,2,0,2,1,0,2,2,2,2,1,1,2,2,0,1154,2,"1",1,3,1,1,"CHICAGO","60619",2901,0,0.975525680799724,0,0.0031023784901758,0.0213719407101,"14000","Chicago",0,0,1,0,"Outside","Outside","RUGGLES","HIRSCH HS",6.88386464826358,32935,"FALSE","TRUE",112466.057174185
8237,"206","34","34020",353790,106750,"Unknown","W",12200,122,2,"1","1",7,4,1,3,"2",5,1,0,1,1,1,2,2,2,2,5,1,2,2,0,2304,2,"1",2,3,1,1,"RIVERSIDE","60546",5210,0.76679462571977,0.0261036468330134,0.0343570057581574,0.166986564299424,0.0115163147792706,"64421","Riverside",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 96","RIVERSIDE BROOKFIELD HIGH SCHOOL 208",12.07,91607,"FALSE","TRUE",523962.835970696
8238,"203","26","26010",148110,41740,"Unknown","W",3630,92,2,"1","1",5,2,1,1,"1",5,2,0,2,1,0,2,2,2,2,1,1,2,2,0,1072,2,"1",1,3,1,1,"NORRIDGE","60706",5468,0.780907095830285,0.0109729334308705,0.0897951719092904,0.113752743233358,0.00804681784930504,"53377","Norridge",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  80","COMMUNITY HIGH SCHOOL  234",7.539,54172,"FALSE","TRUE",212334.746491096
8239,"278","35","35090",259270,82890,"Unknown","W",11053,49,2,"1","1",9,5,2,3,"1",5,1,1,2,2,1,2,2,2,2,3,1,1,2,0,2648,2,"1",2,3,1,1,"ELK GROVE VILLAGE","60007",7151,0.733463851209621,0.0146832610823661,0.151027828275766,0.0815270591525661,0.0385960005593623,"23256","Elk Grove Village",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C 54","PALATINE TOWNSHIP HIGH SCHOOL  211",9.575,104968,"FALSE","TRUE",388442.222248244
8240,"211","72","72091",46610,20310,"Unknown","O",3125,129,2,"2","2",12,6,1,3,"1",5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2376,2,"2",2,3,1,2,"CHICAGO","60636",944,0.038135593220339,0.845338983050847,0,0.116525423728814,0,"14000","Chicago",0,0,4,1,"Outside","Outside","LIBBY","HOPE HS",6.89,27450,"FALSE","TRUE",78136.5695578231
8241,"204","11","11030",133540,44340,"Unknown","W",4125,102,2,"1","1",6,3,1,1,"2",5,1,0,2,3,0,2,2,2,2,1,1,2,2,0,2065,2,"1",5,1,1,1,"BERWYN","60402",6101,0.22684805769546,0.138337977380757,0.0793312571709556,0.555482707752827,0,"5573","Berwyn",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  100","BERWYN CICERO STICKNEY HIGH SCHOOL 201",15.456,53072,"FALSE","TRUE",242597.698095238
8242,"234","16","16030",315030,71560,"Unknown","T",11928,39,2,"3","1",7,4,3,1,"1",5,1,1,3,2,1,2,2,2,2,3,2,1,2,0,1458,2,"1",4,3,1,1,"ARLINGTON HEIGHTS","60005",4396,0.874203821656051,0.00250227479526842,0.0789353958143767,0.025705186533212,0.0373066424021838,"2154","Arlington Heights",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 25","ARLINGTON HTS TWNSHP H S 214",9.024,76350,"FALSE","TRUE",396100.232380952
8243,"203","31","31110",163000,46620,"Unknown","W",7770,66,2,"3","1",6,3,1,3,"1",5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,1419,2,"1",5,1,1,1,"WESTCHESTER","60154",2313,0.53177691309987,0.16169476869866,0.041936878512754,0.242974492001729,0.0432338953739732,"80047","Westchester",0,0,1,0,"Outside","Inside","SCHOOL DISTRICT 92 1/2","PROVISO TOWNSHIP HIGH SCHOOL 209",9.688,91023,"FALSE","TRUE",236694.714285714
8244,"278","73","73032",734720,190460,"Unknown","W",3968,21,2,"1","1",8,4,1,3,"1",5,1,1,3,3,1,2,2,2,2,7,1,2,2,0,2864,2,"1",2,3,1,1,"CHICAGO","60640",4089,0.666911225238445,0.0464661286378088,0.0672536072389337,0.18170701883101,0.0716556615309367,"14000","Chicago",0,0,1,0,"Outside","Inside","MCPHERSON","AMUNDSEN HS",6.89,81291,"FALSE","TRUE",1177136.66666667
8245,"202","24","24081",157900,56850,"Unknown","W",5985,71,2,"2","1",5,2,3,3,"1",5,2,0,1,1,0,2,2,2,2,7,1,2,2,0,892,2,"1",1,3,1,1,"NILES","60714",5429,0.62755571928532,0.000552587953582612,0.257874378338552,0.105728495118806,0.0165776386074784,"53000","Niles",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 71","COMMUNITY HIGH SCHOOL  219",7.25,70169,"FALSE","TRUE",236566.727891156
8246,"203","31","31041",151980,33000,"Unknown","W",4125,67,2,"2","1",5,3,4,3,"1",5,1,0,1,1,0,2,2,2,2,3,1,2,2,0,1021,2,"1",1,3,1,1,"MELROSE PARK","60160",5149,0.243930860361235,0.0279665954554282,0.00427267430569042,0.723829869877646,0,"48242","Melrose Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 89","PROVISO TOWNSHIP HIGH SCHOOL 209",11.117,67905,"FALSE","TRUE",191251.079439776
8247,"203","71","71030",237370,50620,"Unknown","W",3750,69,2,"3","1",6,4,2,3,"1",5,2,0,1,1,1,2,2,2,2,7,1,2,2,0,1521,2,"1",1,3,1,1,"CHICAGO","60659",5228,0.59946442234124,0.0313695485845448,0.287299158377965,0.0646518745218057,0.0330910482019893,"14000","Chicago",0,0,1,0,"Outside","Inside","SOLOMON","MATHER HS",6.90151661129568,43438,"FALSE","TRUE",316727.30952381
8248,"295","18","18070",171050,35320,"Unknown","W",10092,24,2,"1","1",7,3,1,3,"1",5,1,0,3,1,1,2,2,2,2,3,1,1,2,0,1510,2,"1",2,3,1,1,"HANOVER PARK","60133",6495,0.279907621247113,0.0212471131639723,0.0863741339491917,0.583987682832948,0.0569668976135489,"32746","Hanover Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 46","SCHOOL DISTRICT 46",11.557,74792,"FALSE","TRUE",193503.501545319
8249,"211","71","71070",229200,46590,"Unknown","W",2912,117,2,"1","1",10,6,3,1,"4",2,2,0,3,2,0,2,2,2,2,1,1,2,2,0,1980,2,"2",1,3,1,1,"CHICAGO","60618",4685,0.256563500533618,0.0268943436499466,0.0096051227321238,0.674066168623266,0.0631803628601921,"14000","Chicago",0,0,1,0,"Outside","Outside","LORCA","SCHURZ HS",6.919,52908,"FALSE","TRUE",314613.385089804
8250,"203","71","71371",205510,55400,"Unknown","W",4432,48,2,"2","1",6,3,1,3,"1",5,2,0,1,1,1,2,2,2,2,3,1,2,2,0,1325,2,"1",1,3,1,1,"CHICAGO","60707",1881,0.505582137161085,0.0419989367357788,0.0287081339712919,0.423710792131845,0,"14000","Chicago",0,0,1,0,"Outside","Outside","DEVER","STEINMETZ COLLEGE PREP HS",6.894,63438,"FALSE","TRUE",322420.819002268
8251,"202","77","77150",245740,89770,"Unknown","W",3150,129,2,"1","2",5,2,1,3,"1",5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,900,2,"1",5,3,1,1,"CHICAGO","60647",3089,0.515053415344772,0.0437034639041761,0.0573000971188087,0.34153447717708,0.084817092910327,"14000","Chicago",0,0,1,0,"Outside","Outside","BRENTANO","SCHURZ HS",6.915,102250,"FALSE","TRUE",416498.47
8252,"203","26","26010",208100,43470,"Unknown","W",3780,60,2,"2","1",5,3,1,3,"1",5,1,0,3,1,0,2,2,2,2,3,1,2,2,0,1094,2,"1",1,3,1,1,"HARWOOD HEIGHTS","60706",5468,0.780907095830285,0.0109729334308705,0.0897951719092904,0.113752743233358,0.00804681784930504,"33435","Harwood Heights",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  80","COMMUNITY HIGH SCHOOL  234",7.788,54172,"FALSE","TRUE",285041.121641329
8253,"202","31","31010",134040,31020,"AV","W",7300,63,2,"1","1",5,3,4,3,"1",5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,974,2,"1",1,3,1,1,"NORTHLAKE","60164",2821,0.166253101736973,0.0790499822757887,0.0163062743707905,0.73342786246012,0.00815313718539525,"53871","Northlake",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 87","PROVISO TOWNSHIP HIGH SCHOOL 209",12.972,48381,"FALSE","TRUE",158369.393942683
8254,"205","72","72422",175240,39720,"Unknown","W",4182,75,2,"3","1",5,3,3,3,"1",5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,1166,2,"1",2,3,1,1,"CHICAGO","60655",6661,0.868338087374268,0.0109593154181054,0.0240204173547515,0.0948806485512686,0.00360306260321273,"14000","Chicago",0,0,1,0,"Outside","Outside","MOUNT GREENWOOD","MORGAN PARK HS",6.908,100361,"FALSE","TRUE",209111.808078925
8255,"295","74","74022",1021590,247450,"Unknown","T",1414,42,2,"2","1",8,4,2,3,"1",5,1,1,3,3,1,2,2,2,2,1,2,1,1,0,3824,2,"1",3,3,1,1,"CHICAGO","60610",3302,0.87038158691702,0.0345245305875227,0.0460327074500303,0.049061175045427,0,"14000","Chicago",0,0,1,0,"Outside","Outside","OGDEN","LINCOLN PARK HS",6.89,83806,"FALSE","TRUE",1389199.82619048
8256,"278","38","38031",303790,44960,"Unknown","W",7820,52,2,"1","1",8,4,3,3,"1",5,1,2,3,2,1,2,2,2,2,3,1,1,1,0,2939,2,"1",2,3,1,1,"BUFFALO GROVE","60089",6477,0.564613246873553,0,0.249035047089702,0.113941639647985,0.117647058823529,"9447","Buffalo Grove",0,0,1,0,"Outside","Outside","SCH DIST 21 WHEELING COMM CONSOLIDATED","ARLINGTON HTS TWNSHP H S 214",10.618,77006,"FALSE","TRUE",367484.424908425
8257,"203","30","30030",114530,50490,"Unknown","W",11220,69,2,"3","1",5,2,1,1,"1",2,2,0,2,1,1,2,2,2,2,3,1,1,2,0,1095,2,"1",5,1,1,1,"WORTH","60482",3855,0.841504539559014,0.0186770428015564,0.022568093385214,0.0905317769130999,0.0534370946822309,"83518","Worth",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  127","CONSOLIDATED HIGH SCHOOL  230",13.071,50855,"FALSE","TRUE",183042.158730159
8258,"203","21","21067",179010,246440,"Unknown","W",98576,65,2,"1","1",6,3,3,3,"1",5,2,2,3,1,1,1,2,2,2,3,4,1,1,0,1504,2,"1",1,3,1,1,"BURR RIDGE","60527",7653,0.773030184241474,0.00849340128054357,0.0537044296354371,0.133542401672547,0.0588004704037632,"9980","Burr Ridge",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 107","LYONS TOWNSHIP HIGH SCHOOL  204",6.973,106317,"FALSE","TRUE",446492.476190476
8259,"206","27","27020",553420,93370,"Unknown","W",8300,112,2,"4","1",9,5,1,3,"2",5,2,0,2,2,1,1,2,1,2,3,1,1,1,0,2836,1,"1",2,3,1,1,"OAK PARK","60302",3254,0.802704363859865,0.0534726490473264,0.0676090964966195,0.0304240934234788,0.08819913952059,"54885","Oak Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  97","CONSOLIDATED HIGH SCHOOL  200",13.157,187917,"FALSE","TRUE",727382.030476191
8260,"234","25","25052",308230,213200,"Unknown","W",16400,54,2,"3","1",7,4,3,1,"1",5,1,1,3,2,1,2,2,2,2,3,1,1,2,0,1976,2,"1",4,3,1,1,"NORTHBROOK","60062",5907,0.832402234636871,0,0.137125444388014,0.015744032503809,0.0294565769426105,"53481","Northbrook",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 27","NORTHFIELD TOWNSHIP HIGH SCHOOL  225",7.768,111912,"FALSE","TRUE",530504.302380952
8261,"204","35","35020",170290,91480,"Unknown","W",21526,65,2,"3","1",8,4,4,3,"1",2,1,1,3,1,1,2,2,2,2,1,1,1,2,0,2145,2,"1",1,3,1,1,"HOFFMAN ESTATES","60169",5926,0.478569017887276,0.0281808977387783,0.26172797840027,0.218359770502869,0.0263246709416132,"35411","Hoffman Estates",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C 54","PALATINE TOWNSHIP HIGH SCHOOL  211",10.04,64721,"FALSE","TRUE",277378.094155844
8262,"234","39","39071",165220,47540,"Unknown","T",7315,52,2,"3","1",6,3,3,1,"1",5,2,0,3,1,1,2,2,2,2,3,2,2,2,0,1392,2,"1",4,3,1,1,"OAK LAWN","60453",3069,0.613229064841968,0.0873248615184099,0.0407298794395569,0.210817855979146,0.0957966764418377,"54820","Oak Lawn",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  126","COMMUNITY HIGH SCHOOL  218",12.33,58569,"FALSE","TRUE",232757.358011331
8263,"295","35","35109",122850,17640,"Unknown","W",1120,48,2,"3","1",6,3,3,1,"1",5,1,0,3,1,1,1,2,2,2,1,1,1,2,0,1156,2,"1",1,3,1,1,"HOFFMAN ESTATES","60169",6451,0.348628119671369,0.104014881413734,0.267710432491087,0.244923267710432,0.0694465974267555,"35411","Hoffman Estates",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C 54","PALATINE TOWNSHIP HIGH SCHOOL  211",10.04,62756,"FALSE","TRUE",116325.151853815
8264,"203","75","75010",135480,59330,"Unknown","W",4092,64,2,"2","1",5,3,1,3,"1",5,1,0,1,1,0,2,2,2,2,3,1,2,2,0,1140,2,"1",1,3,1,1,"CHICAGO","60645",6739,0.47336400059356,0.158480486719098,0.175990503041994,0.161745066033536,0.0608398872236237,"14000","Chicago",0,0,1,0,"Outside","Outside","ROGERS","MATHER HS",6.85780373831776,66831,"FALSE","TRUE",208409.637299386
8265,"203","20","20020",157490,43290,"Unknown","W",6661,55,2,"2","1",6,3,1,3,"1",5,1,0,3,1,0,2,2,2,2,7,1,2,2,0,1128,2,"1",1,3,1,1,"SCHILLER PARK","60176",6240,0.594871794871795,0.00641025641025641,0.0783653846153846,0.289423076923077,0.0575320512820513,"68081","Schiller Park",0,0,6,1,"Outside","Outside","SCHOOL DISTRICT  81","COMMUNITY HIGH SCHOOL  212",10.802,50703,"FALSE","TRUE",230563.38860832
8266,"205","70","70220",77050,30240,"Unknown","O",3780,79,2,"2","1",5,3,1,3,"1",5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1219,2,"1",2,3,1,1,"CHICAGO","60628",4355,0.00206659012629161,0.979563719862227,0.00619977037887485,0.00734787600459242,0.00964408725602755,"14000","Chicago",0,0,1,0,"Outside","Outside","CULLEN","CORLISS HS",6.908,45273,"FALSE","TRUE",85420.9789425785
8267,"209","74","74011",1978970,436590,"Unknown","T",4158,122,2,"2","2",12,5,1,1,"1",5,1,2,3,5,0,2,2,2,2,5,2,2,2,1,5626,2,"1",3,3,1,1,"CHICAGO","60610",4142,0.313133751810719,0.595847416706905,0.018348623853211,0.0405601158860454,0.0642201834862385,"14000","Chicago",0,0,1,0,"Outside","Outside","MANIERRE","LINCOLN PARK HS",6.89,36927,"TRUE","TRUE",2278726.66666667
8268,"278","35","35030",190810,34530,"Unknown","W",8125,52,2,"1","1",9,4,2,3,"1",5,2,0,3,2,1,2,2,2,2,3,1,1,2,0,2266,2,"1",2,3,1,1,"HANOVER PARK","60133",4056,0.529585798816568,0.0189842209072978,0.0557199211045365,0.337524654832347,0.116370808678501,"32746","Hanover Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C 54","PALATINE TOWNSHIP HIGH SCHOOL  211",10.763,73313,"FALSE","TRUE",240266.296491228
8269,"204","39","39151",160230,72760,"AV","T",13860,70,2,"1","1",6,4,2,3,"1",5,1,1,3,2,0,2,2,2,2,2,1,1,2,0,1816,2,"1",1,3,1,1,"WORTH","60482",4444,0.786003600360036,0.038028802880288,0.00877587758775877,0.157065706570657,0.0202520252025203,"83518","Worth",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  127","COMMUNITY HIGH SCHOOL  218",14.393,49702,"FALSE","TRUE",236796.123809524
8270,"203","72","72192",95630,42650,"Unknown","W",6562,64,2,"3","1",4,3,2,3,"2",5,2,0,2,1,0,2,2,2,2,3,1,2,2,0,1130,2,"1",1,3,1,1,"CHICAGO","60652",6638,0.110424826755047,0.154413980114492,0.019885507683037,0.699909611328713,0.0307321482374209,"14000","Chicago",0,0,1,0,"Outside","Outside","STEVENSON","BOGAN HS",6.934,64659,"FALSE","TRUE",158654.667800903
8271,"295","18","18010",102460,24930,"Unknown","W",2557,34,2,"1","1",5,2,2,3,"1",5,1,1,2,1,1,2,2,2,2,1,1,1,1,0,1133,2,"1",2,1,1,1,"STREAMWOOD","60107",6215,0.431375703942076,0.0687047465808528,0.209493161705551,0.253419147224457,0.0740144810941271,"73157","Streamwood",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 46","SCHOOL DISTRICT 46",10.958,72073,"FALSE","TRUE",128301.611089454
8272,"234","38","38031",232570,61680,"Unknown","W",10728,52,2,"3","1",8,4,3,1,"1",5,2,0,3,2,1,2,2,2,2,3,3,1,2,0,1696,2,"1",4,3,1,1,"ARLINGTON HEIGHTS","60004",2553,0.843321582452017,0.0191931061496279,0.0924402663533098,0.0348609479044262,0.0203681942812378,"2154","Arlington Heights",0,0,1,0,"Outside","Outside","SCH DIST 21 WHEELING COMM CONSOLIDATED","ARLINGTON HTS TWNSHP H S 214",10.449,67222,"FALSE","TRUE",339156.386554622
8273,"204","30","30041",245260,81000,"Unknown","W",12000,42,2,"3","1",7,4,3,3,"1",5,1,1,3,2,0,2,2,2,2,4,2,1,2,0,1959,2,"1",1,3,1,1,"ORLAND PARK","60462",4709,0.854958589934169,0.033552771289021,0,0.0938628158844765,0.0339774899129327,"56640","Orland Park",0,0,7,1,"Outside","Outside","SCHOOL DISTRICT C C  118","CONSOLIDATED HIGH SCHOOL  230",9.027,83828,"FALSE","TRUE",346284.532065553
8274,"278","25","25102",329390,119420,"VG","W",10164,48,2,"3","1",8,4,3,1,"1",5,1,1,3,2,1,2,2,2,2,3,3,1,1,0,2359,2,"1",2,3,1,1,"GLENVIEW","60026",5278,0.628268283440697,0.00227358848048503,0.316407730200834,0.0449033724895794,0.0162940507768094,"29938","Glenview",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 31","NORTHFIELD TOWNSHIP HIGH SCHOOL  225",7.137,84022,"FALSE","TRUE",491299.923155139
8275,"234","25","25110",327210,130980,"Unknown","T",11390,64,2,"3","1",6,4,3,1,"1",5,2,0,3,2,0,2,2,2,2,3,1,1,2,0,1693,2,"1",4,3,1,1,"GLENVIEW","60025",3481,0.869290433783396,0.0278655558747486,0.0698075265728239,0.0100545820166619,0.041367423154266,"29938","Glenview",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C 34","NORTHFIELD TOWNSHIP HIGH SCHOOL  225",7.153,150862,"FALSE","TRUE",605678.701714286
8276,"278","13","13140",186550,39050,"Unknown","W",7810,38,2,"3","1",8,4,3,3,"1",5,1,1,3,2,0,2,2,2,2,3,2,1,1,0,2197,2,"1",2,3,1,1,"OAK FOREST","60452",6512,0.766891891891892,0.0273341523341523,0.0724815724815725,0.133292383292383,0,"54638","Oak Forest",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT C C  146","COMMUNITY HIGH SCHOOL  228",15.61,80365,"FALSE","TRUE",242557.280633615
8277,"202","31","31092",179130,25870,"Unknown","W",4500,100,2,"1","1",6,3,1,1,"1",5,2,0,3,1,1,2,2,2,2,3,1,2,2,0,714,2,"1",1,3,1,1,"FOREST PARK","60130",6035,0.536702568351284,0.231151615575808,0.110687655343828,0.0916321458160729,0.0573322286661143,"26935","Forest Park",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 91","PROVISO TOWNSHIP HIGH SCHOOL 209",12.075,59485,"FALSE","TRUE",200362.671534392
8278,"206","23","23044",394820,159300,"Unknown","W",8850,104,2,"2","1",8,3,1,3,"1",5,1,1,3,1,0,2,2,2,2,3,2,1,1,0,2556,2,"1",2,3,1,2,"WINNETKA","60093",5279,0.914377723053609,0.00303087706004925,0.0229210077666225,0.0337185072930479,0.041106270126918,"82530","Winnetka",0,0,1,0,"Outside","Outside","SCH DISTRICT 36","NEW TRIER TOWNSHIP HIGH SCHOOL  203",7.997,211042,"FALSE","TRUE",821884.815238095
8279,"203","31","31174",280060,81800,"Unknown","W",6962,21,2,"3","1",6,2,1,3,"1",5,1,0,3,2,0,2,1,2,2,3,2,1,2,0,1579,2,"1",1,3,1,1,"WESTCHESTER","60154",5569,0.664571736397917,0.0773927096426647,0.059974860836775,0.192853295026037,0.0104147961932124,"80047","Westchester",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 93","PROVISO TOWNSHIP HIGH SCHOOL 209",8.791,85958,"FALSE","TRUE",388422.113667285
8280,"295","71","71200",171990,13130,"Unknown","W",1051,14,2,"3","2",6,2,2,3,"1",5,1,1,3,2,0,2,2,2,2,3,2,1,1,0,1285,2,"1",3,3,1,1,"CHICAGO","60634",6360,0.411949685534591,0.0080188679245283,0.0709119496855346,0.504245283018868,0.00974842767295597,"14000","Chicago",0,0,1,0,"Outside","Outside","LOCKE, J","STEINMETZ COLLEGE PREP HS",6.894,51071,"FALSE","TRUE",186249.893809524
8281,"203","24","24081",195960,76980,"Unknown","W",8104,70,2,"2","1",6,3,1,3,"1",5,1,0,3,1,1,2,2,2,2,1,2,1,2,0,1183,2,"1",1,3,1,1,"SKOKIE","60076",6261,0.430282702443699,0.0838524197412554,0.334770803386041,0.0999840281105255,0.102220092636959,"70122","Skokie",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 73","COMMUNITY HIGH SCHOOL  219",10.149,68815,"FALSE","TRUE",279242.390612245
8282,"202","31","31160",199670,26000,"AV","W",4000,68,2,"2","1",5,2,3,3,"1",5,1,0,2,1,0,2,2,2,2,1,1,2,2,0,885,2,"1",1,3,1,1,"BROOKFIELD","60513",5502,0.800981461286805,0.0103598691384951,0.029989094874591,0.13958560523446,0.0381679389312977,"8576","Brookfield",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT 95","RIVERSIDE BROOKFIELD HIGH SCHOOL 208",13.524,84053,"FALSE","TRUE",255956.734945055
8283,"211","71","71402",282910,53940,"Unknown","W",3720,105,2,"2","2",8,4,1,3,"2",5,2,0,3,2,0,2,2,2,2,2,1,2,2,0,2442,2,"2",2,3,1,1,"CHICAGO","60630",4467,0.617640474591448,0.00470114170584284,0.0861875979404522,0.263711663308708,0.05417506156257,"14000","Chicago",0,0,1,0,"Outside","Outside","PRUSSING","TAFT HS",6.894,69736,"FALSE","TRUE",394419.938416478
8284,"203","37","37150",100100,34200,"Unknown","W",7200,57,2,"3","1",5,3,1,3,"1",5,1,0,2,1,1,2,2,2,2,3,1,2,2,0,1347,2,"1",1,3,1,1,"SOUTH HOLLAND","60473",3183,0.124096764059064,0.836003770028275,0.00282752120640904,0.037071944706252,0,"70850","South Holland",0,0,1,0,"Outside","Outside","SCHOOL DISTRICT  150","THORNTON TOWNSHIP HIGH SCHOOL  205",18.723,72500,"FALSE","TRUE",147247.8236984
